order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
IN-2011-61050,2011-10-02,2012-02-01,First Class,Frank Olsen,Consumer,Pahang,Malaysia,APAC,Southeast Asia,FUR-CH-10003354,Furniture,Chairs,"Novimex Bag Chairs, Black",305.0,7,0.0,2.94,59.42,Critical,2011
ES-2011-3818297,2011-10-02,2012-01-31,Standard Class,Jennifer Patt,Corporate,Basel-Stadt,Switzerland,EU,Central,FUR-BO-10003968,Furniture,Bookcases,"Sauder Library with Doors, Mobile",780.0,2,0.0,117.0,50.42,Medium,2011
ES-2011-4744800,2011-10-02,2012-01-30,Standard Class,Chad McGuire,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,TEC-MA-10003101,Technology,Machines,"Panasonic Receipt Printer, Wireless",206.0,2,0.15,26.55,24.0,High,2011
MX-2011-135552,2011-10-02,2012-01-31,Standard Class,Quincy Jones,Corporate,Coahuila,Mexico,LATAM,North,OFF-AP-10001941,Office Supplies,Appliances,"KitchenAid Blender, White",133.0,2,0.0,9.28,22.02,High,2011
ID-2011-64599,2011-10-02,2012-01-31,Standard Class,Carol Adams,Corporate,Shizuoka,Japan,APAC,North Asia,OFF-SU-10001407,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",307.0,7,0.0,70.56,21.57,Medium,2011
SF-2011-8180,2011-10-02,2012-01-30,Second Class,John Huston,Consumer,Eastern Cape,South Africa,Africa,Africa,OFF-CAR-10004408,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",115.0,4,0.0,51.84,13.47,Medium,2011
ES-2011-3609014,2011-10-02,2012-01-31,Standard Class,Meg O'Connel,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-AR-10000079,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",124.0,5,0.0,39.6,12.38,Medium,2011
ID-2011-64599,2011-10-02,2012-02-02,Standard Class,Carol Adams,Corporate,Shizuoka,Japan,APAC,North Asia,FUR-FU-10003198,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",201.0,4,0.0,24.12,12.3,Medium,2011
MD-2011-8270,2011-10-02,2012-02-04,Standard Class,Philisse Overcash,Home Office,Chisinau,Moldova,EMEA,EMEA,OFF-SME-10003530,Office Supplies,Storage,"Smead Lockers, Wire Frame",197.0,1,0.0,17.76,11.44,Medium,2011
MX-2011-135552,2011-10-02,2012-02-04,Standard Class,Quincy Jones,Corporate,Coahuila,Mexico,LATAM,North,OFF-EN-10003898,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",87.0,7,0.0,0.84,11.22,High,2011
IT-2011-1181278,2011-10-02,2011-10-02,Same Day,Paul Lucas,Home Office,Lower Saxony,Germany,EU,Central,OFF-BI-10000894,Office Supplies,Binders,"Avery Binder Covers, Clear",26.0,5,0.5,-14.325,8.95,High,2011
ES-2011-4744800,2011-10-02,2012-02-02,Standard Class,Chad McGuire,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-EN-10001202,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",50.0,4,0.0,24.0,8.63,High,2011
MX-2011-135552,2011-10-02,2012-01-30,Standard Class,Quincy Jones,Corporate,Coahuila,Mexico,LATAM,North,OFF-SU-10004771,Office Supplies,Supplies,"Elite Ruler, Easy Grip",41.0,4,0.0,16.4,6.63,High,2011
MD-2011-8270,2011-10-02,2012-02-04,Standard Class,Philisse Overcash,Home Office,Chisinau,Moldova,EMEA,EMEA,OFF-BIN-10003089,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",67.0,4,0.0,24.24,6.28,Medium,2011
MX-2011-135552,2011-10-02,2012-02-01,Standard Class,Quincy Jones,Corporate,Coahuila,Mexico,LATAM,North,OFF-EN-10000258,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",66.0,4,0.0,12.56,5.64,High,2011
MD-2011-8270,2011-10-02,2012-02-02,Standard Class,Philisse Overcash,Home Office,Chisinau,Moldova,EMEA,EMEA,FUR-RUB-10001310,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",52.0,1,0.0,1.02,3.9,Medium,2011
MD-2011-8270,2011-10-02,2012-01-31,Standard Class,Philisse Overcash,Home Office,Chisinau,Moldova,EMEA,EMEA,TEC-SAM-10001013,Technology,Phones,"Samsung Audio Dock, Cordless",170.0,1,0.0,30.54,3.44,Medium,2011
SF-2011-8180,2011-10-02,2012-02-02,Second Class,John Huston,Consumer,Eastern Cape,South Africa,Africa,Africa,OFF-ADV-10000177,Office Supplies,Fasteners,"Advantus Staples, Metal",44.0,4,0.0,18.0,3.1,Medium,2011
MD-2011-8270,2011-10-02,2012-02-01,Standard Class,Philisse Overcash,Home Office,Chisinau,Moldova,EMEA,EMEA,OFF-ELI-10003277,Office Supplies,Supplies,"Elite Letter Opener, High Speed",53.0,2,0.0,22.38,2.85,Medium,2011
ES-2011-4632225,2011-10-02,2012-02-04,Standard Class,Michelle Ellison,Corporate,Madrid,Spain,EU,South,OFF-AR-10002113,Office Supplies,Art,"Boston Highlighters, Easy-Erase",19.0,1,0.0,4.2,2.24,High,2011
ES-2011-3818297,2011-10-02,2012-02-01,Standard Class,Jennifer Patt,Corporate,Basel-Stadt,Switzerland,EU,Central,OFF-AR-10000444,Office Supplies,Art,"BIC Highlighters, Blue",19.0,1,0.0,7.56,1.44,Medium,2011
MD-2011-8270,2011-10-02,2012-01-31,Standard Class,Philisse Overcash,Home Office,Chisinau,Moldova,EMEA,EMEA,OFF-SAN-10002015,Office Supplies,Art,"Sanford Pens, Water Color",14.0,1,0.0,6.54,1.32,Medium,2011
ID-2011-28661,2011-10-02,2012-02-03,Second Class,Michelle Ellison,Corporate,Hubei,China,APAC,North Asia,OFF-SU-10000178,Office Supplies,Supplies,"Acme Ruler, Easy Grip",9.0,1,0.5,-7.725,0.98,High,2011
SF-2011-8180,2011-10-02,2012-02-02,Second Class,John Huston,Consumer,Eastern Cape,South Africa,Africa,Africa,OFF-IBI-10001772,Office Supplies,Binders,"Ibico Index Tab, Clear",8.0,1,0.0,3.09,0.84,Medium,2011
MD-2011-8270,2011-10-02,2012-01-31,Standard Class,Philisse Overcash,Home Office,Chisinau,Moldova,EMEA,EMEA,OFF-ACC-10002834,Office Supplies,Fasteners,"Accos Thumb Tacks, 12 Pack",13.0,1,0.0,4.44,0.83,Medium,2011
UG-2011-9740,2011-10-02,2012-01-30,First Class,Mary O'Rourke,Consumer,Kampala,Uganda,Africa,Africa,OFF-CAR-10001911,Office Supplies,Binders,"Cardinal Binder Covers, Clear",3.0,1,0.7,-5.052,0.39,High,2011
ZI-2011-9280,2011-11-02,2012-03-04,Standard Class,Anna Häberlin,Corporate,Bulawayo,Zimbabwe,Africa,Africa,TEC-HEW-10000930,Technology,Copiers,"Hewlett Ink, Digital",445.0,10,0.7,-371.04,16.58,High,2011
IR-2011-6140,2011-11-02,2012-03-05,Second Class,Lisa DeCherney,Consumer,Gilan,Iran,EMEA,EMEA,TEC-SAM-10000765,Technology,Phones,"Samsung Signal Booster, Full Size",138.0,1,0.0,66.18,15.49,Critical,2011
MX-2011-130981,2011-11-02,2012-03-05,Standard Class,Steve Nguyen,Home Office,Parana,Brazil,LATAM,South,TEC-CO-10001040,Technology,Copiers,"Canon Personal Copier, Laser",190.0,2,0.002,81.41936,11.76,High,2011
IR-2011-6140,2011-11-02,2012-03-03,Second Class,Lisa DeCherney,Consumer,Gilan,Iran,EMEA,EMEA,OFF-SME-10004247,Office Supplies,Storage,"Smead Shelving, Single Width",49.0,1,0.0,22.02,6.81,Critical,2011
ZI-2011-9280,2011-11-02,2012-03-06,Standard Class,Anna Häberlin,Corporate,Bulawayo,Zimbabwe,Africa,Africa,OFF-FIS-10000063,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",67.0,6,0.7,-55.728,5.99,High,2011
ZI-2011-9280,2011-11-02,2012-03-05,Standard Class,Anna Häberlin,Corporate,Bulawayo,Zimbabwe,Africa,Africa,OFF-ROG-10003993,Office Supplies,Storage,"Rogers File Cart, Single Width",85.0,2,0.7,-124.662,5.61,High,2011
IN-2011-60917,2011-11-02,2012-03-04,Standard Class,Sung Pak,Corporate,Karnataka,India,APAC,Central Asia,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",22.0,3,0.0,3.87,2.92,High,2011
ZI-2011-9280,2011-11-02,2012-03-06,Standard Class,Anna Häberlin,Corporate,Bulawayo,Zimbabwe,Africa,Africa,FUR-ADV-10004718,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",12.0,2,0.7,-20.142,1.39,High,2011
CA-2011-127614,2011-12-02,2012-04-05,Standard Class,Natalie Fritzler,Consumer,Virginia,United States,US,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.0,6,0.0,75.3732,212.94,High,2011
MO-2011-7930,2011-12-02,2012-04-01,First Class,Eric Murdock,Consumer,Grand Casablanca,Morocco,Africa,Africa,FUR-SAF-10001136,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable",682.0,4,0.0,327.12,201.54,Critical,2011
CA-2011-127614,2011-12-02,2012-03-31,Standard Class,Natalie Fritzler,Consumer,Virginia,United States,US,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.0,3,0.0,103.158,38.36,High,2011
CA-2011-168368,2011-12-02,2012-04-04,Second Class,Guy Armstrong,Consumer,Missouri,United States,US,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",333.0,3,0.0,53.2704,18.55,Medium,2011
MO-2011-7930,2011-12-02,2012-04-03,First Class,Eric Murdock,Consumer,Grand Casablanca,Morocco,Africa,Africa,OFF-SME-10000520,Office Supplies,Storage,"Smead Shelving, Wire Frame",48.0,1,0.0,22.08,12.48,Critical,2011
CA-2011-168368,2011-12-02,2012-04-02,Second Class,Guy Armstrong,Consumer,Missouri,United States,US,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",61.0,1,0.0,15.2225,10.07,Medium,2011
MO-2011-7930,2011-12-02,2012-04-01,First Class,Eric Murdock,Consumer,Grand Casablanca,Morocco,Africa,Africa,OFF-EAT-10002789,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",26.0,1,0.0,11.37,8.97,Critical,2011
MO-2011-7930,2011-12-02,2012-04-01,First Class,Eric Murdock,Consumer,Grand Casablanca,Morocco,Africa,Africa,OFF-FEL-10004117,Office Supplies,Storage,"Fellowes Trays, Blue",57.0,1,0.0,3.99,8.97,Critical,2011
CA-2011-168368,2011-12-02,2012-04-03,Second Class,Guy Armstrong,Consumer,Missouri,United States,US,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,65.0,2,0.0,2.5984,6.78,Medium,2011
CA-2011-168368,2011-12-02,2012-03-31,Second Class,Guy Armstrong,Consumer,Missouri,United States,US,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,52.0,3,0.0,24.393,3.52,Medium,2011
CA-2011-127614,2011-12-02,2012-04-01,Standard Class,Natalie Fritzler,Consumer,Virginia,United States,US,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.0,2,0.0,8.2062,1.47,High,2011
CA-2011-168368,2011-12-02,2012-04-04,Second Class,Guy Armstrong,Consumer,Missouri,United States,US,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.0,3,0.0,6.8724,1.12,Medium,2011
IN-2011-73734,2011-12-02,2012-04-02,Standard Class,Michael Granlund,Home Office,Telangana,India,APAC,Central Asia,OFF-BI-10004440,Office Supplies,Binders,"Cardinal Binder, Economy",14.0,1,0.0,3.3,0.97,Medium,2011
CA-2011-168368,2011-12-02,2012-03-31,Second Class,Guy Armstrong,Consumer,Missouri,United States,US,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,10.0,2,0.0,4.4344,0.33,Medium,2011
US-2011-110674,2011-02-17,2011-03-02,Standard Class,Sanjit Chand,Consumer,California,United States,US,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",130.0,2,0.2,-24.294,3.26,Medium,2011
RS-2011-3350,2011-08-27,2011-09-04,Second Class,Muhammed MacIntyre,Corporate,Bashkortostan,Russia,EMEA,EMEA,TEC-CAN-10000932,Technology,Copiers,"Canon Fax Machine, Color",1279.0,4,0.0,319.8,286.19,Critical,2011
RS-2011-3350,2011-10-07,2011-10-09,Second Class,Muhammed MacIntyre,Corporate,Bashkortostan,Russia,EMEA,EMEA,FUR-ELD-10004384,Furniture,Furnishings,"Eldon Frame, Black",465.0,4,0.0,130.2,121.21,Critical,2011
RS-2011-3350,2011-05-23,2011-05-27,Second Class,Muhammed MacIntyre,Corporate,Bashkortostan,Russia,EMEA,EMEA,TEC-BRO-10002103,Technology,Copiers,"Brother Ink, Color",297.0,2,0.0,145.74,82.46,Critical,2011
IN-2011-85284,2011-07-14,2011-07-26,Standard Class,Katrina Bavinger,Home Office,New South Wales,Australia,APAC,Oceania,TEC-PH-10001187,Technology,Phones,"Cisco Signal Booster, with Caller ID",607.0,4,0.0,115.32,31.65,Medium,2011
IN-2011-85284,2011-02-09,2011-02-16,Standard Class,Katrina Bavinger,Home Office,New South Wales,Australia,APAC,Oceania,OFF-ST-10000210,Office Supplies,Storage,"Tenex Lockers, Wire Frame",406.0,2,0.0,178.8,30.38,Medium,2011
NG-2011-830,2011-12-26,2012-01-05,Standard Class,Jasper Cacioppo,Consumer,Niamey,Niger,Africa,Africa,OFF-SAN-10001546,Office Supplies,Paper,"SanDisk Computer Printout Paper, Recycled",238.0,8,0.0,106.8,28.45,High,2011
MX-2011-106803,2011-05-11,2011-05-15,Standard Class,Laurel Beltran,Home Office,Holguín,Cuba,LATAM,Caribbean,TEC-PH-10001298,Technology,Phones,"Motorola Office Telephone, VoIP",192.0,4,0.0,13.36,20.14,High,2011
IN-2011-11350,2011-11-04,2011-11-09,Standard Class,Toby Gnade,Consumer,Liaoning,China,APAC,North Asia,OFF-AR-10003613,Office Supplies,Art,"Sanford Canvas, Easy-Erase",254.0,5,0.0,76.05,16.29,Medium,2011
SG-2011-4160,2011-04-27,2011-05-05,Second Class,Toby Carlisle,Consumer,Dakar,Senegal,Africa,Africa,OFF-GLO-10002982,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50",77.0,2,0.0,0.72,15.23,High,2011
MX-2011-106803,2011-03-16,2011-03-29,Standard Class,Laurel Beltran,Home Office,Holguín,Cuba,LATAM,Caribbean,OFF-SU-10004662,Office Supplies,Supplies,"Elite Scissors, Serrated",77.0,6,0.0,24.6,13.32,High,2011
IN-2011-11350,2011-07-21,2011-07-30,Standard Class,Toby Gnade,Consumer,Liaoning,China,APAC,North Asia,FUR-FU-10002598,Furniture,Furnishings,"Tenex Photo Frame, Durable",147.0,3,0.0,61.56,11.53,Medium,2011
MX-2011-106803,2011-11-06,2011-11-08,Standard Class,Laurel Beltran,Home Office,Holguín,Cuba,LATAM,Caribbean,OFF-ST-10001954,Office Supplies,Storage,"Rogers Shelving, Wire Frame",82.0,2,0.0,22.84,9.61,High,2011
MX-2011-106803,2011-05-01,2011-05-08,Standard Class,Laurel Beltran,Home Office,Holguín,Cuba,LATAM,Caribbean,TEC-AC-10003927,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",77.0,2,0.0,33.2,8.38,High,2011
IN-2011-85284,2011-04-13,2011-04-16,Standard Class,Katrina Bavinger,Home Office,New South Wales,Australia,APAC,Oceania,OFF-SU-10000079,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",156.0,4,0.0,26.52,6.91,Medium,2011
IN-2011-22662,2011-02-27,2011-03-06,Second Class,Deborah Brumfield,Home Office,Hong Kong,Hong Kong,APAC,North Asia,OFF-FA-10003318,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",58.0,3,0.0,5.13,6.7,Medium,2011
IN-2011-22662,2011-06-06,2011-06-14,Second Class,Deborah Brumfield,Home Office,Hong Kong,Hong Kong,APAC,North Asia,TEC-PH-10001640,Technology,Phones,"Motorola Office Telephone, Full Size",73.0,1,0.0,29.94,6.34,Medium,2011
ES-2011-2543443,2011-02-09,2011-02-19,Second Class,Helen Andreada,Consumer,Valenciana,Spain,EU,South,OFF-AR-10003450,Office Supplies,Art,"BIC Markers, Blue",26.0,1,0.0,0.51,2.68,Medium,2011
IN-2011-85284,2011-11-21,2011-12-01,Standard Class,Katrina Bavinger,Home Office,New South Wales,Australia,APAC,Oceania,OFF-BI-10004121,Office Supplies,Binders,"Avery Index Tab, Durable",27.0,4,0.0,5.04,2.11,Medium,2011
SG-2011-4160,2011-05-14,2011-05-16,Second Class,Toby Carlisle,Consumer,Dakar,Senegal,Africa,Africa,OFF-AVE-10000608,Office Supplies,Binders,"Avery Index Tab, Economy",16.0,2,0.0,6.42,2.03,High,2011
RS-2011-4710,2011-10-02,2011-10-05,Standard Class,Toby Braunhardt,Consumer,Kaluga,Russia,EMEA,EMEA,OFF-SAN-10004881,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",27.0,1,0.0,13.53,2.03,Low,2011
MX-2011-106803,2011-12-27,2011-12-29,Standard Class,Laurel Beltran,Home Office,Holguín,Cuba,LATAM,Caribbean,OFF-AR-10004173,Office Supplies,Art,"Stanley Pens, Easy-Erase",14.0,2,0.0,6.16,1.78,High,2011
ES-2011-2543443,2011-12-24,2011-12-27,Second Class,Helen Andreada,Consumer,Valenciana,Spain,EU,South,OFF-ST-10002151,Office Supplies,Storage,"Eldon Box, Blue",9.0,1,0.1,1.614,0.79,Medium,2011
SF-2011-6380,2011-08-02,2011-08-03,First Class,Pete Armstrong,Home Office,Gauteng,South Africa,Africa,Africa,OFF-SME-10000746,Office Supplies,Storage,"Smead Lockers, Industrial",2785.0,14,0.0,779.52,422.25,Critical,2011
IN-2011-75890,2011-03-27,2011-03-31,Standard Class,Jeremy Ellison,Consumer,Saitama,Japan,APAC,North Asia,FUR-BO-10004852,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",1744.0,4,0.0,645.24,181.61,Medium,2011
ID-2011-47575,2011-04-10,2011-04-24,Standard Class,Christopher Martinez,Consumer,National Capital,Philippines,APAC,Southeast Asia,TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",921.0,9,0.25,-172.125,128.01,Low,2011
ID-2011-47575,2011-10-01,2011-10-09,Standard Class,Christopher Martinez,Consumer,National Capital,Philippines,APAC,Southeast Asia,TEC-CO-10000865,Technology,Copiers,"Brother Fax Machine, High-Speed",1235.0,6,0.35,-456.174,118.63,Low,2011
IT-2011-1044550,2011-09-17,2011-09-26,Standard Class,Gary Zandusky,Consumer,Overijssel,Netherlands,EU,Central,FUR-BO-10004129,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",875.0,4,0.5,-577.32,78.18,Medium,2011
IT-2011-3264984,2011-09-03,2011-09-07,Standard Class,Tracy Poddar,Corporate,Andalusía,Spain,EU,South,FUR-CH-10002891,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",728.0,2,0.2,-81.864,60.76,Medium,2011
IT-2011-1044550,2011-10-21,2011-11-04,Standard Class,Gary Zandusky,Consumer,Overijssel,Netherlands,EU,Central,FUR-TA-10000115,Furniture,Tables,"Barricks Coffee Table, Fully Assembled",273.0,3,0.7,-499.977,21.13,Medium,2011
CA-2011-121762,2011-04-20,2011-05-01,Standard Class,Marina Lichtenstein,Corporate,Washington,United States,US,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,239.0,2,0.0,4.7724,20.08,Medium,2011
ID-2011-47575,2011-08-15,2011-08-20,Standard Class,Christopher Martinez,Consumer,National Capital,Philippines,APAC,Southeast Asia,TEC-PH-10003772,Technology,Phones,"Cisco Headset, Cordless",137.0,2,0.25,-1.845,16.42,Low,2011
CG-2011-6250,2011-11-26,2011-11-27,Standard Class,Trudy Brown,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,TEC-OKI-10003655,Technology,Machines,"Okidata Calculator, Wireless",209.0,4,0.0,4.08,15.22,Medium,2011
CA-2011-121762,2011-09-14,2011-09-18,Standard Class,Marina Lichtenstein,Corporate,Washington,United States,US,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,240.0,3,0.0,86.3892,13.45,Medium,2011
CG-2011-6250,2011-06-02,2011-06-12,Standard Class,Trudy Brown,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-TEN-10004194,Office Supplies,Storage,"Tenex File Cart, Single Width",135.0,1,0.0,63.24,13.08,Medium,2011
CG-2011-6250,2011-05-02,2011-05-10,Standard Class,Trudy Brown,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-BOS-10002340,Office Supplies,Art,"Boston Markers, Blue",158.0,6,0.0,64.8,10.16,Medium,2011
CG-2011-6250,2011-01-01,2011-01-07,Standard Class,Trudy Brown,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-CUI-10004536,Office Supplies,Appliances,"Cuisinart Blender, Black",133.0,2,0.0,1.32,9.99,Medium,2011
CG-2011-6250,2011-06-23,2011-06-27,Standard Class,Trudy Brown,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-STA-10004108,Office Supplies,Art,"Stanley Canvas, Easy-Erase",99.0,2,0.0,23.82,9.19,Medium,2011
IT-2011-3264984,2011-11-10,2011-11-22,Standard Class,Tracy Poddar,Corporate,Andalusía,Spain,EU,South,FUR-FU-10000388,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",127.0,3,0.0,19.08,8.53,Medium,2011
CG-2011-6250,2011-02-09,2011-02-12,Standard Class,Trudy Brown,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-GRE-10002561,Office Supplies,Paper,"Green Bar Message Books, Premium",95.0,4,0.0,9.48,6.19,Medium,2011
CG-2011-6250,2011-11-10,2011-11-18,Standard Class,Trudy Brown,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,FUR-ELD-10003179,Furniture,Furnishings,"Eldon Clock, Erganomic",55.0,1,0.0,18.72,5.69,Medium,2011
CA-2011-121762,2011-06-02,2011-06-13,Standard Class,Marina Lichtenstein,Corporate,Washington,United States,US,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,82.0,2,0.0,22.9488,4.71,Medium,2011
CG-2011-6250,2011-02-28,2011-03-12,Standard Class,Trudy Brown,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-GRE-10000216,Office Supplies,Paper,"Green Bar Note Cards, Premium",31.0,1,0.0,3.42,1.95,Medium,2011
